# This file contains the list of regulation interactions (graph edges) that
# define the gene regulatory network of Homo sapiens.
# 
# The original network was built using the information available from
# 
# Gerstein MB, Kundaje A, Hariharan M, Landt SG, Yan KK, Cheng C, et al.
# Architecture of the human regulatory network derived from ENCODE data.
# Nature. 2012;489(7414):91–100. doi:10.1038/nature11245.
# 
# Columns:
# 1. regulator gene
# 2. target or regulated gene
# 3. If available in the original source, effect of the regulation: activatory
# (+) or inhibitory (-). Context dependent or unknown effects where assumed to
# be activatory.
# 
Source	Target	Mode
hsa-miR-182	EBF1	
hsa-miR-182	SR140	
hsa-miR-182	MLX	
hsa-miR-182	PBX2	
hsa-miR-182	SCML4	
hsa-miR-182	DHCR24	
hsa-miR-182	SLC16A9	
hsa-miR-182	CHST10	
hsa-miR-182	VAMP3	
hsa-miR-182	BAI3	
hsa-miR-182	SPAST	
hsa-miR-182	CALCR	
hsa-miR-182	PFKFB2	
hsa-miR-182	ROCK1	
hsa-miR-182	STXBP5L	
hsa-miR-182	FUT9	
hsa-miR-182	BACH2	
hsa-miR-182	WIPF1	
hsa-miR-182	KIAA1486	
hsa-miR-182	PPP1R13L	
hsa-miR-182	SLC35C1	
hsa-miR-182	ADD3	
hsa-miR-182	SLC6A6	
hsa-miR-182	FAM108B1	
hsa-miR-182	SLC6A9	
hsa-miR-182	TAPT1	
hsa-miR-182	PODXL	
hsa-miR-182	POLR3G	
hsa-miR-182	CTDSP1	
hsa-miR-182	PPIL6	
hsa-miR-182	FBXO33	
hsa-miR-182	PPP1R3D	
hsa-miR-182	TIAM1	
hsa-miR-182	MAP3K3	
hsa-miR-182	MPP1	
hsa-miR-182	SPOPL	
hsa-miR-182	CBFA2T3	
hsa-miR-182	TAOK1	
hsa-miR-182	DLGAP2	
hsa-miR-182	FAM60A	
hsa-miR-182	TAF4B	
hsa-miR-182	MARCKS	
hsa-miR-182	DCX	
hsa-miR-182	CUL5	
hsa-miR-182	MBNL2	
hsa-miR-182	TAGLN3	
hsa-miR-182	MAPRE1	
hsa-miR-182	MAPRE2	
hsa-miR-182	SHC4	
hsa-miR-182	KIF19	
hsa-miR-182	ERBB4	
hsa-miR-182	XKR4	
hsa-miR-182	LRRC4	
hsa-miR-182	LRRC7	
hsa-miR-182	CNOT6L	
hsa-miR-182	CLCN5	
hsa-miR-182	PNKD	
hsa-miR-182	GRM5	
hsa-miR-182	BRD4	
hsa-miR-182	KSR2	
hsa-miR-182	SETD7	
hsa-miR-182	ADCY6	
hsa-miR-182	PLD1	
hsa-miR-182	ADCY2	
hsa-miR-182	SHANK2	
hsa-miR-182	PPFIBP2	
hsa-miR-182	SPEN	
hsa-miR-182	MAGEL2	
hsa-miR-182	C7ORF41	
hsa-miR-182	KPNA3	
hsa-miR-182	KPNA1	
hsa-miR-182	PID1	
hsa-miR-182	DOCK9	
hsa-miR-182	MARCH3	
hsa-miR-182	SKAP2	
hsa-miR-182	GRIA3	
hsa-miR-182	GRIA1	
hsa-miR-182	KIF26A	
hsa-miR-182	DOCK4	
hsa-miR-182	FRS2	
hsa-miR-182	CRTC1	
hsa-miR-182	SEPT9	
hsa-miR-182	NPTX2	
hsa-miR-182	NPTX1	
hsa-miR-182	MYADM	
hsa-miR-182	NDRG1	
hsa-miR-182	SEPT7	
hsa-miR-182	FAM13A	
hsa-miR-182	FNBP1L	
hsa-miR-182	TNS3	
hsa-miR-182	PPM1F	
hsa-miR-182	SLC9A2	
hsa-miR-182	NCALD	
hsa-miR-182	EGR3	
hsa-miR-182	LIMCH1	
hsa-miR-182	PPP1R9A	
hsa-miR-182	PC	
hsa-miR-182	TFRC	
hsa-miR-182	JMJD1C	
hsa-miR-182	ANXA11	
hsa-miR-182	RNF139	
hsa-miR-182	FNDC3B	
hsa-miR-182	ARHGAP11A	
hsa-miR-182	HMP19	
hsa-miR-182	RALGPS1	
hsa-miR-182	PAX6	
hsa-miR-182	TP53INP1	
hsa-miR-182	RNF208	
hsa-miR-182	TP53INP2	
hsa-miR-182	REV1	
hsa-miR-182	AMN1	
hsa-miR-182	LAMC1	
hsa-miR-182	UBE2K	
hsa-miR-182	GNAQ	
hsa-miR-182	SH3BGRL3	
hsa-miR-182	SH3BGRL2	
hsa-miR-182	CAMKK2	
hsa-miR-182	PHF8	
hsa-miR-182	EIF4EBP2	
hsa-miR-182	VAT1L	
hsa-miR-182	UBE2W	
hsa-miR-182	SH2D1A	
hsa-miR-182	MYO1C	
hsa-miR-182	NAMPT	
hsa-miR-182	CTDP1	
hsa-miR-182	WHSC1L1	
hsa-miR-182	RNF183	
hsa-miR-182	KCTD7	
hsa-miR-182	C9ORF80	
hsa-miR-182	SNX17	
hsa-miR-182	SNX16	
hsa-miR-182	SIK1	
hsa-miR-182	ZNF532	
hsa-miR-182	ZHX2	
hsa-miR-182	ZHX3	
hsa-miR-182	ZHX1	
hsa-miR-182	GMFB	
hsa-miR-182	RWDD4A	
hsa-miR-182	SS18L1	
hsa-miR-182	HBEGF	
hsa-miR-182	RAB22A	
hsa-miR-182	C1ORF198	
hsa-miR-182	FOSL2	
hsa-miR-182	FAM160B2	
hsa-miR-182	MORF4L2	
hsa-miR-182	CTDSP2	
hsa-miR-182	CTDSPL	
hsa-miR-182	QSER1	
hsa-miR-182	FBXO41	
hsa-miR-182	SC5DL	
hsa-miR-182	GRID1	
hsa-miR-182	BCL11A	
hsa-miR-182	EFNA5	
hsa-miR-182	TTYH3	
hsa-miR-182	EIF2C1	
hsa-miR-182	PRKAA2	
hsa-miR-182	APPL1	
hsa-miR-182	ZNRF1	
hsa-miR-182	CHMP1A	
hsa-miR-182	RMND5A	
hsa-miR-182	FAM171A1	
hsa-miR-182	FRMD4A	
hsa-miR-182	MYB	
hsa-miR-182	SGK3	
hsa-miR-182	NEUROD4	
hsa-miR-182	MOBKL1A	
hsa-miR-182	PRRT3	
hsa-miR-182	MYO19	
hsa-miR-182	KIAA1217	
hsa-miR-182	PDE4D	
hsa-miR-182	ASAP1	
hsa-miR-182	OCRL	
hsa-miR-182	RECK	
hsa-miR-182	EIF5	
hsa-miR-182	CYCS	
hsa-miR-182	FOXO3	
hsa-miR-182	CORO1C	
hsa-miR-182	FOXO1	
hsa-miR-182	AEBP2	
hsa-miR-182	FMR1	
hsa-miR-182	TEAD1	
hsa-miR-182	ZC3H6	
hsa-miR-182	DCLRE1B	
hsa-miR-182	YES1	
hsa-miR-182	KLF13	
hsa-miR-182	PAN2	
hsa-miR-182	GCNT1	
hsa-miR-182	WASF2	
hsa-miR-182	CBR4	
hsa-miR-182	GDF6	
hsa-miR-182	RGS5	
hsa-miR-182	NIPBL	
hsa-miR-182	SOCS7	
hsa-miR-182	ZCCHC3	
hsa-miR-182	FLOT1	
hsa-miR-182	DCP2	
hsa-miR-182	ESRRG	
hsa-miR-182	LRCH2	
hsa-miR-182	C6ORF134	
hsa-miR-182	PKN2	
hsa-miR-182	CEBPA	
hsa-miR-182	SORT1	
hsa-miR-182	UBASH3B	
hsa-miR-182	GTPBP1	
hsa-miR-182	NUMB	
hsa-miR-182	PCNX	
hsa-miR-182	INO80D	
hsa-miR-182	FAM53C	
hsa-miR-182	CASP2	
hsa-miR-182	GRHL2	
hsa-miR-182	FAM43A	
hsa-miR-182	RHPN2	
hsa-miR-182	ZAK	
hsa-miR-182	PRUNE2	
hsa-miR-182	PDK4	
hsa-miR-182	KLHL2	
hsa-miR-182	VEZT	
hsa-miR-182	BCL2	
hsa-miR-182	USH2A	
hsa-miR-182	TMOD2	
hsa-miR-182	NRCAM	
hsa-miR-182	ISL1	
hsa-miR-182	CHMP2B	
hsa-miR-182	ZFAND5	
hsa-miR-182	ATP9A	
hsa-miR-182	PI4K2A	
hsa-miR-182	NKX2-2	
hsa-miR-182	BDNF	
hsa-miR-182	RBM15B	
hsa-miR-182	NHLRC3	
hsa-miR-182	AHCYL1	
hsa-miR-182	GRK6	
hsa-miR-182	HIF1AN	
hsa-miR-182	DGCR2	
hsa-miR-182	PRAF2	
hsa-miR-182	ZFP3	
hsa-miR-182	CAPN5	
hsa-miR-182	PDE7B	
hsa-miR-182	PTP4A1	
hsa-miR-182	EVI5	
hsa-miR-182	ARHGAP29	
hsa-miR-182	CENPP	
hsa-miR-182	OSBPL10	
hsa-miR-182	MYO1D	
hsa-miR-182	LASS6	
hsa-miR-182	COG3	
hsa-miR-182	PCGF3	
hsa-miR-182	SPAG1	
hsa-miR-182	KCNN3	
hsa-miR-182	CACNA2D2	
hsa-miR-182	UBR1	
hsa-miR-182	TSPAN9	
hsa-miR-182	HSDL1	
hsa-miR-182	KLHL8	
hsa-miR-182	OTUD6B	
hsa-miR-182	CALN1	
hsa-miR-182	KCNMB2	
hsa-miR-182	PCGF5	
hsa-miR-182	PDXDC1	
hsa-miR-182	SGMS1	
hsa-miR-182	EPT1	
hsa-miR-182	CD2AP	
hsa-miR-182	FAT3	
hsa-miR-182	GRB2	
hsa-miR-182	KDELR1	
hsa-miR-182	SCN3A	
hsa-miR-182	CCNJ	
hsa-miR-182	FOXK2	
hsa-miR-182	SLC7A8	
hsa-miR-182	PHF21A	
hsa-miR-182	PHF21B	
hsa-miR-182	SLAIN2	
hsa-miR-182	LPPR4	
hsa-miR-182	MOBKL2B	
hsa-miR-182	ZADH2	
hsa-miR-182	ADAMTS18	
hsa-miR-182	ARID4A	
hsa-miR-182	TMEM115	
hsa-miR-182	NCKAP1	
hsa-miR-182	CDV3	
hsa-miR-182	UBE3C	
hsa-miR-182	TMEM106A	
hsa-miR-182	THBS2	
hsa-miR-182	ABHD13	
hsa-miR-182	SAMD5	
hsa-miR-182	ZZEF1	
hsa-miR-182	ADAM19	
hsa-miR-182	SLC35A1	
hsa-miR-182	SLC35A2	
hsa-miR-182	ATOH8	
hsa-miR-182	TMEM189	
hsa-miR-182	ZFC3H1	
hsa-miR-182	ZBTB37	
hsa-miR-182	PTPRN2	
hsa-miR-182	TMEM170B	
hsa-miR-182	RAB3GAP2	
hsa-miR-182	FAM118A	
hsa-miR-182	VCL	
hsa-miR-182	C5ORF30	
hsa-miR-182	ANKRD27	
hsa-miR-182	DCUN1D1	
hsa-miR-182	DCUN1D4	
hsa-miR-182	DENND5B	
hsa-miR-182	FGF9	
hsa-miR-182	SLC26A9	
hsa-miR-182	ZNF828	
hsa-miR-182	KIF3B	
hsa-miR-182	PRDM16	
hsa-miR-182	TAF4	
hsa-miR-182	C16ORF70	
hsa-miR-182	TNFAIP8	
hsa-miR-182	SDC1	
hsa-miR-182	VAV2	
hsa-miR-182	TMEM50B	
hsa-miR-182	DDAH1	
hsa-miR-182	FAM8A1	
hsa-miR-182	PDZD4	
hsa-miR-182	TOX3	
hsa-miR-182	TOX2	
hsa-miR-182	IPO9	
hsa-miR-182	WNT5A	
hsa-miR-182	C8ORF37	
hsa-miR-182	ACTR2	
hsa-miR-182	NAP1L1	
hsa-miR-182	RAD23B	
hsa-miR-182	FAM122A	
hsa-miR-182	EPHA7	
hsa-miR-182	ZER1	
hsa-miR-182	JAZF1	
hsa-miR-182	BMPR1B	
hsa-miR-182	STARD13	
hsa-miR-182	ME2	
hsa-miR-182	IKZF1	
hsa-miR-182	NCAM1	
hsa-miR-182	MBLAC2	
hsa-miR-182	FZD3	
hsa-miR-182	FZD5	
hsa-miR-182	REPS2	
hsa-miR-182	PPP1R12A	
hsa-miR-182	REEP1	
hsa-miR-182	CITED2	
hsa-miR-182	ARMC1	
hsa-miR-182	HSPA13	
hsa-miR-182	MCFD2	
hsa-miR-182	ELL	
hsa-miR-182	FAM49B	
hsa-miR-182	PCMT1	
hsa-miR-182	C20ORF194	
hsa-miR-182	ZFP36L1	
hsa-miR-182	PIK3R1	
hsa-miR-182	SH3GLB2	
hsa-miR-182	CLPTM1L	
hsa-miR-182	ESYT1	
hsa-miR-182	UNC13C	
hsa-miR-182	SYNE2	
hsa-miR-182	LDOC1L	
hsa-miR-182	METTL8	
hsa-miR-182	RGS17	
hsa-miR-182	PPIL1	
hsa-miR-182	SOS1	
hsa-miR-182	VPS26B	
hsa-miR-182	TACC1	
hsa-miR-182	PAIP2	
hsa-miR-182	PAIP1	
hsa-miR-182	GJC1	
hsa-miR-182	RNF144B	
hsa-miR-182	MORF4L1	
hsa-miR-182	PHF20L1	
hsa-miR-182	RIMS3	
hsa-miR-182	PCMTD1	
hsa-miR-182	KCTD2	
hsa-miR-182	TBC1D22A	
hsa-miR-182	ACVR1	
hsa-miR-182	C7ORF60	
hsa-miR-182	FEM1C	
hsa-miR-182	D4S234E	
hsa-miR-182	SLC33A1	
hsa-miR-182	ADAM10	
hsa-miR-182	DCAF12	
hsa-miR-182	ODZ4	
hsa-miR-182	DSCAM	
hsa-miR-182	WWC2	
hsa-miR-182	RAB36	
hsa-miR-182	RAB34	
hsa-miR-182	PRPS2	
hsa-miR-182	SPIRE1	
hsa-miR-182	BCL2L13	
hsa-miR-182	BCL2L12	
hsa-miR-182	PLOD2	
hsa-miR-182	SFRS6	
hsa-miR-182	BHLHE22	
hsa-miR-182	BRPF3	
hsa-miR-182	FOXRED2	
hsa-miR-182	RFTN1	
hsa-miR-182	DOK4	
hsa-miR-182	USP6NL	
hsa-miR-182	SH3KBP1	
hsa-miR-182	LRP10	
hsa-miR-182	DPY19L3	
hsa-miR-182	JUB	
hsa-miR-182	KCNJ14	
hsa-miR-182	SHOX	
hsa-miR-182	HOOK3	
hsa-miR-182	ANLN	
hsa-miR-182	GPC1	
hsa-miR-182	LUZP1	
hsa-miR-182	CFL1	
hsa-miR-182	USP15	
hsa-miR-182	RASA1	
hsa-miR-182	FOXN2	
hsa-miR-182	FOXN3	
hsa-miR-182	PCDH8	
hsa-miR-182	PLEKHG3	
hsa-miR-182	DAZAP2	
hsa-miR-182	PLEKHM1	
hsa-miR-182	TAB3	
hsa-miR-182	CD164	
hsa-miR-182	ZBTB40	
hsa-miR-182	ZBTB41	
hsa-miR-182	PTPRE	
hsa-miR-182	CREB3L1	
hsa-miR-182	GNA13	
hsa-miR-182	CYB5B	
hsa-miR-183	AFF4	
hsa-miR-183	ERBB2IP	
hsa-miR-183	LASS6	
hsa-miR-183	PTDSS1	
hsa-miR-183	ZFPM2	
hsa-miR-183	SLC6A6	
hsa-miR-183	KIAA2018	
hsa-miR-183	FCHO2	
hsa-miR-183	SIDT2	
hsa-miR-183	SFRS12IP1	
hsa-miR-183	PKP4	
hsa-miR-183	ICA1	
hsa-miR-183	KLHL24	
hsa-miR-183	ATP2C1	
hsa-miR-183	KIF2A	
hsa-miR-183	RREB1	
hsa-miR-183	GPAM	
hsa-miR-183	RAPH1	
hsa-miR-183	NFE2L1	
hsa-miR-183	DGCR2	
hsa-miR-183	RORC	
hsa-miR-183	SPOPL	
hsa-miR-183	NTRK2	
hsa-miR-183	TAOK1	
hsa-miR-183	PSD3	
hsa-miR-183	ANKMY2	
hsa-miR-183	ARHGAP26	
hsa-miR-183	DCX	
hsa-miR-183	GOLGA7	
hsa-miR-183	MTMR6	
hsa-miR-183	KDM2B	
hsa-miR-183	COMMD7	
hsa-miR-183	YAF2	
hsa-miR-183	PIP4K2B	
hsa-miR-183	ZMYM2	
hsa-miR-183	MRVI1	
hsa-miR-183	EPHA4	
hsa-miR-183	DDIT4	
hsa-miR-183	SLITRK3	
hsa-miR-183	SIRPA	
hsa-miR-183	SLITRK1	
hsa-miR-183	CLCN3	
hsa-miR-183	IDH2	
hsa-miR-183	PPP2R2A	
hsa-miR-183	FLJ41603	
hsa-miR-183	MYO1B	
hsa-miR-183	RNF138	
hsa-miR-183	OSBPL8	
hsa-miR-183	CSNK1G1	
hsa-miR-183	KLHL28	
hsa-miR-183	MACROD2	
hsa-miR-183	CSMD1	
hsa-miR-183	TMEM184C	
hsa-miR-183	SLC30A8	
hsa-miR-183	ATP2B4	
hsa-miR-183	FLRT3	
hsa-miR-183	EML4	
hsa-miR-183	CALN1	
hsa-miR-183	SOCS6	
hsa-miR-183	PCGF5	
hsa-miR-183	KCTD15	
hsa-miR-183	PPP2CA	
hsa-miR-183	PPP2CB	
hsa-miR-183	PLEKHA5	
hsa-miR-183	L3MBTL3	
hsa-miR-183	GNG5	
hsa-miR-183	TAB3	
hsa-miR-183	TCF12	
hsa-miR-183	PLAGL2	
hsa-miR-183	MYO5B	
hsa-miR-183	RNF2	
hsa-miR-183	STK38L	
hsa-miR-183	ZNF770	
hsa-miR-183	TNRC6B	
hsa-miR-183	ICK	
hsa-miR-183	SNX1	
hsa-miR-183	ROBO2	
hsa-miR-183	SMPD3	
hsa-miR-183	CELF6	
hsa-miR-183	ENAH	
hsa-miR-183	CELF2	
hsa-miR-183	YOD1	
hsa-miR-183	ZNF592	
hsa-miR-183	SLAIN1	
hsa-miR-183	SLC25A36	
hsa-miR-183	LPPR2	
hsa-miR-183	VANGL1	
hsa-miR-183	SEPT7	
hsa-miR-183	ERP44	
hsa-miR-183	PDE11A	
hsa-miR-183	YPEL5	
hsa-miR-183	PANK3	
hsa-miR-183	CHD2	
hsa-miR-183	MAML1	
hsa-miR-183	BACH2	
hsa-miR-183	USP47	
hsa-miR-183	PALM2	
hsa-miR-183	MKL2	
hsa-miR-183	ABHD13	
hsa-miR-183	TIAM1	
hsa-miR-183	CDK5R1	
hsa-miR-183	SLC35A1	
hsa-miR-183	VSX2	
hsa-miR-183	CX3CL1	
hsa-miR-183	FNDC3B	
hsa-miR-183	TMED7	
hsa-miR-183	PHF15	
hsa-miR-183	TCF4	
hsa-miR-183	UNC5D	
hsa-miR-183	PLCB4	
hsa-miR-183	XPOT	
hsa-miR-183	KIAA0368	
hsa-miR-183	MAL2	
hsa-miR-183	RAD50	
hsa-miR-183	NUDT4	
hsa-miR-183	KCNK10	
hsa-miR-183	TMSL3	
hsa-miR-183	ABCB10	
hsa-miR-183	CPEB2	
hsa-miR-183	MBNL1	
hsa-miR-183	FGF9	
hsa-miR-183	STC1	
hsa-miR-183	REV1	
hsa-miR-183	RHOB	
hsa-miR-183	FRMD6	
hsa-miR-183	NUFIP2	
hsa-miR-183	PKNOX2	
hsa-miR-183	PTPN4	
hsa-miR-183	RPS6KA3	
hsa-miR-183	SCYL3	
hsa-miR-183	GNAQ	
hsa-miR-183	C16ORF72	
hsa-miR-183	ZDHHC6	
hsa-miR-183	KIAA0284	
hsa-miR-183	MEF2C	
hsa-miR-183	PFN2	
hsa-miR-183	ARHGAP18	
hsa-miR-183	ANKRD50	
hsa-miR-183	SERBP1	
hsa-miR-183	HLF	
hsa-miR-183	TRIM2	
hsa-miR-183	PHF3	
hsa-miR-183	RALA	
hsa-miR-183	PPP2R5C	
hsa-miR-183	KIAA0182	
hsa-miR-183	SESN1	
hsa-miR-183	KIAA0355	
hsa-miR-183	SMAD4	
hsa-miR-183	C6ORF162	
hsa-miR-183	AP3M1	
hsa-miR-183	CACNA1E	
hsa-miR-183	SPRY3	
hsa-miR-183	FOXP1	
hsa-miR-183	AKAP12	
hsa-miR-183	MAP3K4	
hsa-miR-183	SACS	
hsa-miR-183	KIAA0101	
hsa-miR-183	MXD4	
hsa-miR-183	LHFPL2	
hsa-miR-183	TSC1	
hsa-miR-183	RAB8B	
hsa-miR-183	BAGE3	
hsa-miR-183	NCS1	
hsa-miR-183	SOBP	
hsa-miR-183	BTG1	
hsa-miR-183	PSEN2	
hsa-miR-183	GMFB	
hsa-miR-183	ARHGAP21	
hsa-miR-183	BAGE2	
hsa-miR-183	REPS2	
hsa-miR-183	ARPP19	
hsa-miR-183	MAPK4	
hsa-miR-183	DIP2A	
hsa-miR-183	PDCD6	
hsa-miR-183	PDCD4	
hsa-miR-183	ZEB2	
hsa-miR-183	CTDSP1	
hsa-miR-183	GPCPD1	
hsa-miR-183	CTDSPL	
hsa-miR-183	ACVR2B	
hsa-miR-183	GALNTL6	
hsa-miR-183	BNIP3L	
hsa-miR-183	RIMBP2	
hsa-miR-183	RHPN2	
hsa-miR-183	TET1	
hsa-miR-183	MECP2	
hsa-miR-183	EVI5	
hsa-miR-183	CELSR3	
hsa-miR-183	EIF2C2	
hsa-miR-183	TOMM70A	
hsa-miR-183	RNF160	
hsa-miR-183	UNC13B	
hsa-miR-183	DTNA	
hsa-miR-183	BCL11B	
hsa-miR-183	MAPK8IP1	
hsa-miR-183	C20ORF177	
hsa-miR-183	AJAP1	
hsa-miR-183	SAFB	
hsa-miR-183	PEX19	
hsa-miR-183	CNOT6L	
hsa-miR-183	SLC8A2	
hsa-miR-183	LRP6	
hsa-miR-183	ZFYVE26	
hsa-miR-183	RAB11FIP4	
hsa-miR-183	STXBP4	
hsa-miR-183	PKD2	
hsa-miR-183	LMO3	
hsa-miR-183	FOXO1	
hsa-miR-183	PLXNA4	
hsa-miR-183	UBFD1	
hsa-miR-183	AGPAT5	
hsa-miR-183	MED1	
hsa-miR-183	ABCA1	
hsa-miR-183	GATAD2B	
hsa-miR-183	TUB	
hsa-miR-183	PDE4D	
hsa-miR-183	ZHX3	
hsa-miR-183	DAGLA	
hsa-miR-183	TMPO	
hsa-miR-183	AUTS2	
hsa-miR-183	HS3ST1	
hsa-miR-183	TMSB4X	
hsa-miR-183	TMSB4Y	
hsa-miR-183	IPPK	
hsa-miR-183	CPEB1	
hsa-miR-183	SEL1L	
hsa-miR-183	PNPT1	
hsa-miR-183	GNG12	
hsa-miR-183	EI24	
hsa-miR-183	C8B	
hsa-miR-183	SPATS2	
hsa-miR-183	TTC7B	
hsa-miR-183	TEAD1	
hsa-miR-183	NR4A2	
hsa-miR-183	LPHN1	
hsa-miR-183	GCLM	
hsa-miR-183	TRHDE	
hsa-miR-183	GREM2	
hsa-miR-183	NEFL	
hsa-miR-183	ATP13A3	
hsa-miR-183	PLCXD3	
hsa-miR-183	SFRS2	
hsa-miR-183	KCNK2	
hsa-miR-183	DPP8	
hsa-miR-183	ARHGEF18	
hsa-miR-183	ANKRD13C	
hsa-miR-183	SIK3	
hsa-miR-183	CAMK2D	
hsa-miR-183	PLAG1	
hsa-miR-183	MTA1	
hsa-miR-183	PRKCI	
hsa-miR-183	NR3C1	
hsa-miR-183	PGRMC2	
hsa-miR-183	KCNJ14	
hsa-miR-183	PRKCA	
hsa-miR-183	ITGB8	
hsa-miR-183	DEPDC5	
hsa-miR-183	TET3	
hsa-miR-183	BMI1	
hsa-miR-183	LRRC1	
hsa-miR-183	PTPDC1	
hsa-miR-183	MAP7D2	
hsa-miR-183	AAK1	
hsa-miR-183	KIAA1024	
hsa-miR-183	C11ORF75	
hsa-miR-183	CFL2	
hsa-miR-183	PIGX	
hsa-miR-183	BRMS1L	
hsa-miR-183	CYYR1	
hsa-miR-183	CLIC4	
hsa-miR-183	DUSP10	
hsa-miR-183	FOXN2	
hsa-miR-183	DMXL1	
hsa-miR-183	NCK2	
hsa-miR-183	BNC2	
hsa-miR-183	ABI2	
hsa-miR-183	EXOC8	
hsa-miR-183	INSIG1	
hsa-miR-183	EZR	
hsa-miR-183	ZNF292	
hsa-miR-183	ATRN	
hsa-miR-183	BAZ1B	
hsa-miR-183	PRUNE2	
hsa-miR-183	SLC1A2	
hsa-miR-183	SFRS11	
hsa-miR-183	KANK1	
hsa-miR-183	PTCH1	
hsa-miR-183	BZW1	
hsa-miR-183	EEF2	
hsa-miR-183	KLHL3	
hsa-miR-769-3p	MYCL1	
hsa-miR-769-3p	KDSR	
hsa-miR-769-3p	FAM190B	
hsa-miR-769-3p	PIM2	
hsa-miR-769-3p	ISOC2	
hsa-miR-769-3p	SHPK	
hsa-miR-769-3p	MARCKS	
hsa-miR-769-3p	CSRNP2	
hsa-miR-769-3p	KPNA6	
hsa-miR-769-3p	TSPAN1	
hsa-miR-769-3p	COLEC12	
hsa-miR-769-3p	PBRM1	
hsa-miR-769-3p	KCNA5	
hsa-miR-512-3p	SGK269	
hsa-miR-512-3p	PHYHIPL	
hsa-miR-512-3p	PPAP2B	
hsa-miR-512-3p	UBL3	
hsa-miR-512-3p	SSX1	
hsa-miR-512-3p	PPAPDC3	
hsa-miR-512-3p	ZFR	
hsa-miR-512-3p	PPP2R3A	
hsa-miR-512-3p	ESYT1	
hsa-miR-512-3p	HIPK3	
hsa-miR-512-3p	RAPGEF5	
hsa-miR-512-3p	LRFN1	
hsa-miR-512-3p	CAPRIN2	
hsa-miR-512-3p	TNRC6B	
hsa-miR-512-3p	ALX4	
hsa-miR-512-3p	MARCH8	
hsa-miR-512-3p	ACTG1	
hsa-miR-512-3p	ADAMTS5	
hsa-miR-512-3p	RARB	
hsa-miR-512-3p	TUSC2	
hsa-miR-512-3p	SSX2IP	
hsa-miR-512-3p	RAPH1	
hsa-miR-512-3p	BHLHE41	
hsa-miR-512-3p	INSIG2	
hsa-miR-512-3p	THRB	
hsa-miR-512-3p	ARHGEF3	
hsa-miR-512-3p	APBB2	
hsa-miR-512-3p	RSBN1	
hsa-miR-512-3p	ESRP2	
hsa-miR-512-3p	FAM110B	
hsa-miR-512-3p	IRX4	
hsa-miR-512-3p	PLLP	
hsa-miR-512-3p	ARHGEF10	
hsa-miR-512-3p	SLC38A1	
hsa-miR-512-3p	ERBB4	
hsa-miR-512-3p	KIAA1712	
hsa-miR-512-3p	SP1	
hsa-miR-512-3p	HK1	
hsa-miR-512-3p	CNOT6L	
hsa-miR-512-3p	TP53INP1	
hsa-miR-512-3p	C16ORF92	
hsa-miR-512-3p	RAP1A	
hsa-miR-512-3p	ARL5B	
hsa-miR-512-3p	ATP2B2	
hsa-miR-512-3p	OLFM3	
hsa-miR-512-3p	PCYT1B	
hsa-miR-512-3p	SOCS3	
hsa-miR-512-3p	ADAMTS10	
hsa-miR-512-3p	SLC2A4	
hsa-miR-512-3p	HCN4	
hsa-miR-512-3p	ZADH2	
hsa-miR-512-3p	ERI1	
hsa-miR-512-3p	RUNX2	
hsa-miR-512-3p	RUNX3	
hsa-miR-512-3p	KPNA4	
hsa-miR-512-3p	NCOA7	
hsa-miR-512-3p	FAT4	
hsa-miR-512-3p	PRRX1	
hsa-miR-512-3p	AK1	
hsa-miR-512-3p	STMN4	
hsa-miR-512-3p	LMO3	
hsa-miR-512-3p	ZNF192	
hsa-miR-512-3p	FOXK2	
hsa-miR-512-3p	ZNF213	
hsa-miR-512-3p	TMEM170B	
hsa-miR-512-3p	DSTYK	
hsa-miR-512-3p	DOCK3	
hsa-miR-512-3p	LSM14A	
hsa-miR-512-3p	FRS2	
hsa-miR-512-3p	MLL3	
hsa-miR-512-3p	SLAIN2	
hsa-miR-512-3p	DCP1A	
hsa-miR-512-3p	ZFP91	
hsa-miR-512-3p	GPR137C	
hsa-miR-512-3p	EDNRA	
hsa-miR-512-3p	VANGL2	
hsa-miR-512-3p	CCKBR	
hsa-miR-512-3p	FNBP1L	
hsa-miR-512-3p	JUB	
hsa-miR-512-3p	ADAMTSL3	
hsa-miR-512-3p	UBAP1	
hsa-miR-512-3p	RFX7	
hsa-miR-512-3p	BNC2	
hsa-miR-512-3p	ACACA	
hsa-miR-512-3p	SOX11	
hsa-miR-512-3p	AHNAK	
hsa-miR-512-3p	USP46	
hsa-miR-512-3p	MKL2	
hsa-miR-512-3p	TPRN	
hsa-miR-512-3p	PPIP5K1	
hsa-miR-512-3p	RSBN1L	
hsa-miR-512-3p	PCBP3	
hsa-miR-512-3p	CAMTA1	
hsa-miR-512-3p	PCDH10	
hsa-miR-512-3p	TNKS2	
hsa-miR-512-3p	KIAA1549	
hsa-miR-512-3p	TCF4	
hsa-miR-512-3p	PRKAB2	
hsa-miR-512-3p	ZZZ3	
hsa-miR-512-3p	FIGN	
hsa-miR-512-3p	SENP5	
hsa-miR-512-3p	C1ORF21	
hsa-miR-512-3p	C6ORF89	
hsa-miR-512-3p	DLG2	
hsa-miR-512-3p	CCDC6	
hsa-miR-512-3p	TXLNA	
hsa-miR-512-3p	PPARA	
hsa-miR-512-3p	FGF7	
