# This file contains the list of genes (nodes) in the gene regulatory network
# of Saccharomyces cerevisiae.
# 
# The original network was built using the information available from
# 
# Teixeira MC, Monteiro PT, Guerreiro JF, Gonçalves JP, Mira NP, Dos Santos
# SC, et al. The YEASTRACT database: an upgraded information system for the
# analysis of gene and genomic transcription regulation in Saccharomyces
# cerevisiae.      Nucleic acids research. 2014;42(1):D161–6.
# doi:10.1093/nar/gkt1015.
# 
# Columns:
# 1. genes name as it appears in the database
# 2. in-degree of that node (ignoring self-loops)
# 3. out degree of that node (ignoring self-loops)
# 4. the substructure of the network where the node is found: `Reservoir`,
# `Readout`, `Readout_terminal` or `Other`
# 
# 
Gene	in-degree	out-degree	type
fdh1	42	0	Readout_terminal
fcy1	42	0	Readout_terminal
erc1	42	0	Readout_terminal
egd1	42	0	Readout_terminal
eft2	42	0	Readout_terminal
ded1	42	0	Readout_terminal
ctr1	42	0	Readout_terminal
crg1	42	0	Readout_terminal
bna2	42	0	Readout_terminal
bap3	42	0	Readout_terminal
aus1	42	0	Readout_terminal
atp16	42	0	Readout_terminal
atg15	42	0	Readout_terminal
ara2	42	0	Readout_terminal
apa1	42	0	Readout_terminal
zta1	41	0	Readout_terminal
zds2	41	0	Readout_terminal
yra2	41	0	Readout_terminal
ypl071c	41	0	Readout_terminal
yor228c	41	0	Readout_terminal
yol013w-a	41	0	Readout_terminal
ynl108c	41	0	Readout_terminal
ymr007w	41	0	Readout_terminal
yml083c	41	0	Readout_terminal
ylr410w-b	41	0	Readout_terminal
ylr379w	41	0	Readout_terminal
ylr346c	41	0	Readout_terminal
yjl218w	41	0	Readout_terminal
yip3	41	0	Readout_terminal
yhr097c	41	0	Readout_terminal
yhr022c	41	0	Readout_terminal
ygr161w-a	41	0	Readout_terminal
ygr161c-d	41	0	Readout_terminal
ygl117w	41	0	Readout_terminal
ybl005w-a	41	0	Readout_terminal
utr4	41	0	Readout_terminal
tub4	41	0	Readout_terminal
trp4	41	0	Readout_terminal
trm5	41	0	Readout_terminal
thi20	41	0	Readout_terminal
swh1	41	0	Readout_terminal
ssz1	41	0	Readout_terminal
ssb2	41	0	Readout_terminal
spe3	41	0	Readout_terminal
sfm1	41	0	Readout_terminal
rrt8	41	0	Readout_terminal
rim4	41	0	Readout_terminal
ree1	41	0	Readout_terminal
rbg2	41	0	Readout_terminal
pop5	41	0	Readout_terminal
pns1	41	0	Readout_terminal
pho91	41	0	Readout_terminal
phm8	41	0	Readout_terminal
pgs1	41	0	Readout_terminal
pex27	41	0	Readout_terminal
mrps16	41	0	Readout_terminal
mrpl50	41	0	Readout_terminal
met10	41	0	Readout_terminal
mep3	41	0	Readout_terminal
mdm20	41	0	Readout_terminal
matalpha2	41	0	Readout_terminal
kns1	41	0	Readout_terminal
ies6	41	0	Readout_terminal
hrp1	41	0	Readout_terminal
gre3	41	0	Readout_terminal
gos1	41	0	Readout_terminal
glo1	41	0	Readout_terminal
gal2	41	0	Readout_terminal
fum1	41	0	Readout_terminal
flo1	41	0	Readout_terminal
fig1	41	0	Readout_terminal
etr1	41	0	Readout_terminal
dse3	41	0	Readout_terminal
dip2	41	0	Readout_terminal
cyk3	41	0	Readout_terminal
crr1	41	0	Readout_terminal
cog5	41	0	Readout_terminal
cld1	41	0	Readout_terminal
caf130	41	0	Readout_terminal
bna3	41	0	Readout_terminal
bmh1	41	0	Readout_terminal
bds1	41	0	Readout_terminal
atp17	41	0	Readout_terminal
asn1	41	0	Readout_terminal
asg7	41	0	Readout_terminal
aro4	41	0	Readout_terminal
akr1	41	0	Readout_terminal
acs1	41	0	Readout_terminal
ysy6	40	0	Readout_terminal
yol057w	40	0	Readout_terminal
ynl035c	40	0	Readout_terminal
ymr317w	40	0	Readout_terminal
ymr196w	40	0	Readout_terminal
yml108w	40	0	Readout_terminal
ylr252w	40	0	Readout_terminal
ylr111w	40	0	Readout_terminal
yjr028w	40	0	Readout_terminal
yjr026w	40	0	Readout_terminal
yjl107c	40	0	Readout_terminal
yef1	40	0	Readout_terminal
ydr341c	40	0	Readout_terminal
ydr133c	40	0	Readout_terminal
ydl012c	40	0	Readout_terminal
ybr220c	40	0	Readout_terminal
ybl112c	40	0	Readout_terminal
yar1	40	0	Readout_terminal
whi3	40	0	Readout_terminal
vba4	40	0	Readout_terminal
tvp18	40	0	Readout_terminal
tos2	40	0	Readout_terminal
toa2	40	0	Readout_terminal
thi4	40	0	Readout_terminal
syn8	40	0	Readout_terminal
spc3	40	0	Readout_terminal
ser1	40	0	Readout_terminal
sec14	40	0	Readout_terminal
sdp1	40	0	Readout_terminal
rtc6	40	0	Readout_terminal
rrp14	40	0	Readout_terminal
rps8b	40	0	Readout_terminal
rps14b	40	0	Readout_terminal
rfs1	40	0	Readout_terminal
ras2	40	0	Readout_terminal
pwp2	40	0	Readout_terminal
pox1	40	0	Readout_terminal
pdr12	40	0	Readout_terminal
pai3	40	0	Readout_terminal
nth2	40	0	Readout_terminal
npt1	40	0	Readout_terminal
nog2	40	0	Readout_terminal
nip1	40	0	Readout_terminal
nhp6a	40	0	Readout_terminal
new1	40	0	Readout_terminal
mvd1	40	0	Readout_terminal
msg5	40	0	Readout_terminal
med11	40	0	Readout_terminal
mak5	40	0	Readout_terminal
lip1	40	0	Readout_terminal
lin1	40	0	Readout_terminal
lhs1	40	0	Readout_terminal
lcb3	40	0	Readout_terminal
kdx1	40	0	Readout_terminal
inh1	40	0	Readout_terminal
hua1	40	0	Readout_terminal
gyp7	40	0	Readout_terminal
gto3	40	0	Readout_terminal
gpa1	40	0	Readout_terminal
fmp40	40	0	Readout_terminal
fhn1	40	0	Readout_terminal
erv15	40	0	Readout_terminal
eht1	40	0	Readout_terminal
efm1	40	0	Readout_terminal
ecm8	40	0	Readout_terminal
dpl1	40	0	Readout_terminal
djp1	40	0	Readout_terminal
ddi3	40	0	Readout_terminal
dak1	40	0	Readout_terminal
cyt2	40	0	Readout_terminal
cur1	40	0	Readout_terminal
cpr1	40	0	Readout_terminal
cox5b	40	0	Readout_terminal
cos2	40	0	Readout_terminal
ckb2	40	0	Readout_terminal
cit3	40	0	Readout_terminal
cbf5	40	0	Readout_terminal
atg1	40	0	Readout_terminal
aro7	40	0	Readout_terminal
arg5,6	40	0	Readout_terminal
api2	40	0	Readout_terminal
ams1	40	0	Readout_terminal
alg7	40	0	Readout_terminal
ahc2	40	0	Readout_terminal
afr1	40	0	Readout_terminal
adh4	40	0	Readout_terminal
aad15	40	0	Readout_terminal
ysn1	39	0	Readout_terminal
ypt6	39	0	Readout_terminal
ypr158w-b	39	0	Readout_terminal
ypr027c	39	0	Readout_terminal
yor019w	39	0	Readout_terminal
yol106w	39	0	Readout_terminal
ynl144c	39	0	Readout_terminal
ymr206w	39	0	Readout_terminal
ymr050c	39	0	Readout_terminal
yjr149w	39	0	Readout_terminal
yjl160c	39	0	Readout_terminal
yhi9	39	0	Readout_terminal
ygr160w	39	0	Readout_terminal
ygr050c	39	0	Readout_terminal
ydr543c	39	0	Readout_terminal
ydr261w-a	39	0	Readout_terminal
ydr098c-a	39	0	Readout_terminal
ycr099c	39	0	Readout_terminal
ycr049c	39	0	Readout_terminal
vts1	39	0	Readout_terminal
vma3	39	0	Readout_terminal
vac17	39	0	Readout_terminal
tre2	39	0	Readout_terminal
tpk1	39	0	Readout_terminal
top3	39	0	Readout_terminal
tma7	39	0	Readout_terminal
tma19	39	0	Readout_terminal
tma17	39	0	Readout_terminal
tim12	39	0	Readout_terminal
taf8	39	0	Readout_terminal
sso2	39	0	Readout_terminal
sol3	39	0	Readout_terminal
sec66	39	0	Readout_terminal
sec63	39	0	Readout_terminal
sar1	39	0	Readout_terminal
rvs161	39	0	Readout_terminal
rtt109	39	0	Readout_terminal
rsm7	39	0	Readout_terminal
rpl7a	39	0	Readout_terminal
rpl21b	39	0	Readout_terminal
rpf2	39	0	Readout_terminal
rim11	39	0	Readout_terminal
rfu1	39	0	Readout_terminal
qcr7	39	0	Readout_terminal
pwp1	39	0	Readout_terminal
pst2	39	0	Readout_terminal
psa1	39	0	Readout_terminal
pre6	39	0	Readout_terminal
pgm1	39	0	Readout_terminal
pau23	39	0	Readout_terminal
pat1	39	0	Readout_terminal
ost3	39	0	Readout_terminal
nup42	39	0	Readout_terminal
nup100	39	0	Readout_terminal
nsg1	39	0	Readout_terminal
nop7	39	0	Readout_terminal
nop19	39	0	Readout_terminal
noc3	39	0	Readout_terminal
ncp1	39	0	Readout_terminal
mrpl6	39	0	Readout_terminal
mrpl44	39	0	Readout_terminal
mpd1	39	0	Readout_terminal
met1	39	0	Readout_terminal
mep2	39	0	Readout_terminal
map1	39	0	Readout_terminal
lag1	39	0	Readout_terminal
hxt10	39	0	Readout_terminal
hsp33	39	0	Readout_terminal
hmlalpha2	39	0	Readout_terminal
his7	39	0	Readout_terminal
hes1	39	0	Readout_terminal
hem3	39	0	Readout_terminal
hbt1	39	0	Readout_terminal
gus1	39	0	Readout_terminal
gpi2	39	0	Readout_terminal
gpi16	39	0	Readout_terminal
gnp1	39	0	Readout_terminal
gal1	39	0	Readout_terminal
fol2	39	0	Readout_terminal
fmp46	39	0	Readout_terminal
fmp16	39	0	Readout_terminal
ecm1	39	0	Readout_terminal
dsf1	39	0	Readout_terminal
dma1	39	0	Readout_terminal
cox9	39	0	Readout_terminal
cdc33	39	0	Readout_terminal
bud22	39	0	Readout_terminal
avt6	39	0	Readout_terminal
atp3	39	0	Readout_terminal
apt1	39	0	Readout_terminal
alg3	39	0	Readout_terminal
add37	39	0	Readout_terminal
aat1	39	0	Readout_terminal
aap1	39	0	Readout_terminal
zrc1	38	0	Readout_terminal
ypl278c	38	0	Readout_terminal
ypl225w	38	0	Readout_terminal
ynr042w	38	0	Readout_terminal
ynl033w	38	0	Readout_terminal
ymr310c	38	0	Readout_terminal
ymr279c	38	0	Readout_terminal
ymr051c	38	0	Readout_terminal
ymr046c	38	0	Readout_terminal
yml084w	38	0	Readout_terminal
yml045w-a	38	0	Readout_terminal
ykl066w	38	0	Readout_terminal
yjr124c	38	0	Readout_terminal
yjr020w	38	0	Readout_terminal
yjr003c	38	0	Readout_terminal
yil177c	38	0	Readout_terminal
yil102c	38	0	Readout_terminal
yil067c	38	0	Readout_terminal
yih1	38	0	Readout_terminal
yhr214c-c	38	0	Readout_terminal
yhr020w	38	0	Readout_terminal
ygr038c-a	38	0	Readout_terminal
ygl101w	38	0	Readout_terminal
yfl064c	38	0	Readout_terminal
yer188w	38	0	Readout_terminal
yel073c	38	0	Readout_terminal
ydr442w	38	0	Readout_terminal
ydr210w-a	38	0	Readout_terminal
ydl211c	38	0	Readout_terminal
yct1	38	0	Readout_terminal
yck3	38	0	Readout_terminal
ybr074w	38	0	Readout_terminal
vps73	38	0	Readout_terminal
utp9	38	0	Readout_terminal
ura10	38	0	Readout_terminal
ubc8	38	0	Readout_terminal
trm1	38	0	Readout_terminal
tpk2	38	0	Readout_terminal
tim17	38	0	Readout_terminal
syo1	38	0	Readout_terminal
sui2	38	0	Readout_terminal
spo1	38	0	Readout_terminal
sno1	38	0	Readout_terminal
shr5	38	0	Readout_terminal
sct1	38	0	Readout_terminal
scj1	38	0	Readout_terminal
sac6	38	0	Readout_terminal
rub1	38	0	Readout_terminal
rri2	38	0	Readout_terminal
rps7a	38	0	Readout_terminal
rpl9a	38	0	Readout_terminal
rpa49	38	0	Readout_terminal
rok1	38	0	Readout_terminal
rfc3	38	0	Readout_terminal
rad51	38	0	Readout_terminal
ptm1	38	0	Readout_terminal
pro2	38	0	Readout_terminal
pop6	38	0	Readout_terminal
pmi40	38	0	Readout_terminal
phr1	38	0	Readout_terminal
per33	38	0	Readout_terminal
pdr11	38	0	Readout_terminal
pau18	38	0	Readout_terminal
odc1	38	0	Readout_terminal
nop16	38	0	Readout_terminal
naf1	38	0	Readout_terminal
mrn1	38	0	Readout_terminal
mim1	38	0	Readout_terminal
met16	38	0	Readout_terminal
mbr1	38	0	Readout_terminal
ltp1	38	0	Readout_terminal
irc24	38	0	Readout_terminal
imp2	38	0	Readout_terminal
ics3	38	0	Readout_terminal
hem1	38	0	Readout_terminal
hcr1	38	0	Readout_terminal
gpm1	38	0	Readout_terminal
git1	38	0	Readout_terminal
gar1	38	0	Readout_terminal
fol1	38	0	Readout_terminal
fmp45	38	0	Readout_terminal
fmp42	38	0	Readout_terminal
emc4	38	0	Readout_terminal
dut1	38	0	Readout_terminal
dug3	38	0	Readout_terminal
dph5	38	0	Readout_terminal
dld1	38	0	Readout_terminal
ctp1	38	0	Readout_terminal
cdc60	38	0	Readout_terminal
bbp1	38	0	Readout_terminal
aur1	38	0	Readout_terminal
apm3	38	0	Readout_terminal
apd1	38	0	Readout_terminal
aim13	38	0	Readout_terminal
zrt3	37	0	Readout_terminal
yol103w-b	37	0	Readout_terminal
ynr073c	37	0	Readout_terminal
ynl054w-a	37	0	Readout_terminal
ymr135w-a	37	0	Readout_terminal
ymr074c	37	0	Readout_terminal
ylr410w-a	37	0	Readout_terminal
yll037w	37	0	Readout_terminal
yjr011c	37	0	Readout_terminal
yet1	37	0	Readout_terminal
ydr541c	37	0	Readout_terminal
ydr187c	37	0	Readout_terminal
ydr170w-a	37	0	Readout_terminal
ybr012w-a	37	0	Readout_terminal
utp21	37	0	Readout_terminal
trm13	37	0	Readout_terminal
tfa1	37	0	Readout_terminal
ste18	37	0	Readout_terminal
ssp120	37	0	Readout_terminal
ssc1	37	0	Readout_terminal
smd3	37	0	Readout_terminal
skn1	37	0	Readout_terminal
ski6	37	0	Readout_terminal
rtc2	37	0	Readout_terminal
rps24a	37	0	Readout_terminal
rpl15a	37	0	Readout_terminal
rog3	37	0	Readout_terminal
rma1	37	0	Readout_terminal
rgs2	37	0	Readout_terminal
rck2	37	0	Readout_terminal
prs1	37	0	Readout_terminal
pre9	37	0	Readout_terminal
ppt1	37	0	Readout_terminal
pgc1	37	0	Readout_terminal
pbi2	37	0	Readout_terminal
pau19	37	0	Readout_terminal
pap2	37	0	Readout_terminal
oca5	37	0	Readout_terminal
ntf2	37	0	Readout_terminal
noc2	37	0	Readout_terminal
nmd3	37	0	Readout_terminal
nfu1	37	0	Readout_terminal
nde2	37	0	Readout_terminal
nap1	37	0	Readout_terminal
mub1	37	0	Readout_terminal
mrpl9	37	0	Readout_terminal
mrp17	37	0	Readout_terminal
mrp1	37	0	Readout_terminal
mpc2	37	0	Readout_terminal
mho1	37	0	Readout_terminal
ktr6	37	0	Readout_terminal
krr1	37	0	Readout_terminal
kes1	37	0	Readout_terminal
inm1	37	0	Readout_terminal
hsh49	37	0	Readout_terminal
hnt1	37	0	Readout_terminal
gtt1	37	0	Readout_terminal
gpg1	37	0	Readout_terminal
glt1	37	0	Readout_terminal
glr1	37	0	Readout_terminal
get3	37	0	Readout_terminal
fun19	37	0	Readout_terminal
flc2	37	0	Readout_terminal
far1	37	0	Readout_terminal
env10	37	0	Readout_terminal
enp1	37	0	Readout_terminal
emi2	37	0	Readout_terminal
dpp1	37	0	Readout_terminal
cue4	37	0	Readout_terminal
crc1	37	0	Readout_terminal
cpa2	37	0	Readout_terminal
bud7	37	0	Readout_terminal
arg8	37	0	Readout_terminal
apt2	37	0	Readout_terminal
alt2	37	0	Readout_terminal
ypl229w	36	0	Readout_terminal
ypl197c	36	0	Readout_terminal
ypl041c	36	0	Readout_terminal
yor318c	36	0	Readout_terminal
yor192c-a	36	0	Readout_terminal
yol162w	36	0	Readout_terminal
ynl266w	36	0	Readout_terminal
ynl247w	36	0	Readout_terminal
ynl034w	36	0	Readout_terminal
ynl024c	36	0	Readout_terminal
ymr226c	36	0	Readout_terminal
ymr178w	36	0	Readout_terminal
ymr099c	36	0	Readout_terminal
ylr465c	36	0	Readout_terminal
ylr366w	36	0	Readout_terminal
ykr041w	36	0	Readout_terminal
ykr011c	36	0	Readout_terminal
yjl213w	36	0	Readout_terminal
yil108w	36	0	Readout_terminal
yhr078w	36	0	Readout_terminal
ygr066c	36	0	Readout_terminal
ygl242c	36	0	Readout_terminal
ygl199c	36	0	Readout_terminal
yfr056c	36	0	Readout_terminal
yfl063w	36	0	Readout_terminal
yer189w	36	0	Readout_terminal
ydr417c	36	0	Readout_terminal
ydr010c	36	0	Readout_terminal
ydl129w	36	0	Readout_terminal
ybr012w-b	36	0	Readout_terminal
yal045c	36	0	Readout_terminal
utp23	36	0	Readout_terminal
ubp5	36	0	Readout_terminal
tvp23	36	0	Readout_terminal
tpm1	36	0	Readout_terminal
tom40	36	0	Readout_terminal
tda6	36	0	Readout_terminal
sro9	36	0	Readout_terminal
srn2	36	0	Readout_terminal
spo12	36	0	Readout_terminal
sof1	36	0	Readout_terminal
sna3	36	0	Readout_terminal
sip18	36	0	Readout_terminal
sfh1	36	0	Readout_terminal
sed5	36	0	Readout_terminal
sec17	36	0	Readout_terminal
sap30	36	0	Readout_terminal
rsc3	36	0	Readout_terminal
rrp36	36	0	Readout_terminal
rps8a	36	0	Readout_terminal
rps11a	36	0	Readout_terminal
rnt1	36	0	Readout_terminal
prr2	36	0	Readout_terminal
prp43	36	0	Readout_terminal
pri2	36	0	Readout_terminal
ppn1	36	0	Readout_terminal
pep8	36	0	Readout_terminal
pcl7	36	0	Readout_terminal
pam17	36	0	Readout_terminal
osw1	36	0	Readout_terminal
nob1	36	0	Readout_terminal
ndl1	36	0	Readout_terminal
nab3	36	0	Readout_terminal
mtc1	36	0	Readout_terminal
mkk1	36	0	Readout_terminal
mfa2	36	0	Readout_terminal
mdm35	36	0	Readout_terminal
mal11	36	0	Readout_terminal
lys12	36	0	Readout_terminal
lot5	36	0	Readout_terminal
kcc4	36	0	Readout_terminal
itr2	36	0	Readout_terminal
ism1	36	0	Readout_terminal
ime2	36	0	Readout_terminal
ima4	36	0	Readout_terminal
ima1	36	0	Readout_terminal
idp3	36	0	Readout_terminal
icl2	36	0	Readout_terminal
icl1	36	0	Readout_terminal
gpn2	36	0	Readout_terminal
gpi18	36	0	Readout_terminal
fth1	36	0	Readout_terminal
frt2	36	0	Readout_terminal
frk1	36	0	Readout_terminal
fpr1	36	0	Readout_terminal
fmp27	36	0	Readout_terminal
flo9	36	0	Readout_terminal
faa3	36	0	Readout_terminal
exo1	36	0	Readout_terminal
erp2	36	0	Readout_terminal
dcp2	36	0	Readout_terminal
cps1	36	0	Readout_terminal
cpr8	36	0	Readout_terminal
cop1	36	0	Readout_terminal
cft1	36	0	Readout_terminal
cbr1	36	0	Readout_terminal
bub3	36	0	Readout_terminal
bcy1	36	0	Readout_terminal
ape3	36	0	Readout_terminal
aim33	36	0	Readout_terminal
zrt2	35	0	Readout_terminal
ytp1	35	0	Readout_terminal
ypr053c	35	0	Readout_terminal
yol103w-a	35	0	Readout_terminal
ynl010w	35	0	Readout_terminal
ymr010w	35	0	Readout_terminal
yml018c	35	0	Readout_terminal
ylr455w	35	0	Readout_terminal
ylr326w	35	0	Readout_terminal
ylr217w	35	0	Readout_terminal
ykl070w	35	0	Readout_terminal
yir020c	35	0	Readout_terminal
yip4	35	0	Readout_terminal
yil080w	35	0	Readout_terminal
yhk8	35	0	Readout_terminal
ygr219w	35	0	Readout_terminal
yfl054c	35	0	Readout_terminal
ydr210c-c	35	0	Readout_terminal
wwm1	35	0	Readout_terminal
vph1	35	0	Readout_terminal
uip4	35	0	Readout_terminal
tsc13	35	0	Readout_terminal
trm11	35	0	Readout_terminal
tpm2	35	0	Readout_terminal
tpi1	35	0	Readout_terminal
thi21	35	0	Readout_terminal
sul2	35	0	Readout_terminal
ssy1	35	0	Readout_terminal
srp1	35	0	Readout_terminal
spr1	35	0	Readout_terminal
spo73	35	0	Readout_terminal
sor2	35	0	Readout_terminal
smd2	35	0	Readout_terminal
sis2	35	0	Readout_terminal
shc1	35	0	Readout_terminal
sen54	35	0	Readout_terminal
rsa3	35	0	Readout_terminal
rrp17	35	0	Readout_terminal
rpc34	35	0	Readout_terminal
rpa14	35	0	Readout_terminal
rnh1	35	0	Readout_terminal
rfc5	35	0	Readout_terminal
ret2	35	0	Readout_terminal
qdr3	35	0	Readout_terminal
pop7	35	0	Readout_terminal
pml39	35	0	Readout_terminal
plc1	35	0	Readout_terminal
pho81	35	0	Readout_terminal
pgm3	35	0	Readout_terminal
pdr10	35	0	Readout_terminal
pau24	35	0	Readout_terminal
pau11	35	0	Readout_terminal
osw2	35	0	Readout_terminal
oca1	35	0	Readout_terminal
mrpl37	35	0	Readout_terminal
mrpl35	35	0	Readout_terminal
mrp10	35	0	Readout_terminal
mod5	35	0	Readout_terminal
met12	35	0	Readout_terminal
mcm5	35	0	Readout_terminal
mcd1	35	0	Readout_terminal
mal32	35	0	Readout_terminal
lcl2	35	0	Readout_terminal
las21	35	0	Readout_terminal
jid1	35	0	Readout_terminal
isd11	35	0	Readout_terminal
ioc4	35	0	Readout_terminal
ice2	35	0	Readout_terminal
hrd1	35	0	Readout_terminal
hom6	35	0	Readout_terminal
hef3	35	0	Readout_terminal
gua1	35	0	Readout_terminal
grx5	35	0	Readout_terminal
gis3	35	0	Readout_terminal
gex2	35	0	Readout_terminal
gdh2	35	0	Readout_terminal
gcs1	35	0	Readout_terminal
fmp23	35	0	Readout_terminal
fcp1	35	0	Readout_terminal
erg1	35	0	Readout_terminal
egd2	35	0	Readout_terminal
dus3	35	0	Readout_terminal
dph1	35	0	Readout_terminal
dia3	35	0	Readout_terminal
das1	35	0	Readout_terminal
cmp2	35	0	Readout_terminal
cla4	35	0	Readout_terminal
cin4	35	0	Readout_terminal
chs2	35	0	Readout_terminal
cdc39	35	0	Readout_terminal
caf40	35	0	Readout_terminal
bud8	35	0	Readout_terminal
avt7	35	0	Readout_terminal
atp25	35	0	Readout_terminal
asi1	35	0	Readout_terminal
arl1	35	0	Readout_terminal
arf2	35	0	Readout_terminal
aqy2	35	0	Readout_terminal
apq12	35	0	Readout_terminal
ape2	35	0	Readout_terminal
aim41	35	0	Readout_terminal
agp3	35	0	Readout_terminal
acp1	35	0	Readout_terminal
aat2	35	0	Readout_terminal
yvh1	34	0	Readout_terminal
ypl109c	34	0	Readout_terminal
yor059c	34	0	Readout_terminal
yol163w	34	0	Readout_terminal
yol153c	34	0	Readout_terminal
ynr062c	34	0	Readout_terminal
ynr061c	34	0	Readout_terminal
ynl109w	34	0	Readout_terminal
ynl092w	34	0	Readout_terminal
ymr294w-a	34	0	Readout_terminal
yml089c	34	0	Readout_terminal
ylr464w	34	0	Readout_terminal
ylr415c	34	0	Readout_terminal
ylr140w	34	0	Readout_terminal
ykt6	34	0	Readout_terminal
ykl223w	34	0	Readout_terminal
ykl063c	34	0	Readout_terminal
ykl033w-a	34	0	Readout_terminal
yke4	34	0	Readout_terminal
yke2	34	0	Readout_terminal
yjr157w	34	0	Readout_terminal
yil100w	34	0	Readout_terminal
yil055c	34	0	Readout_terminal
ybl062w	34	0	Readout_terminal
yal018c	34	0	Readout_terminal
vma11	34	0	Readout_terminal
use1	34	0	Readout_terminal
tyw1	34	0	Readout_terminal
tvp15	34	0	Readout_terminal
trr1	34	0	Readout_terminal
trm112	34	0	Readout_terminal
tms1	34	0	Readout_terminal
tif6	34	0	Readout_terminal
tif1	34	0	Readout_terminal
tgl1	34	0	Readout_terminal
taf9	34	0	Readout_terminal
sup45	34	0	Readout_terminal
sub2	34	0	Readout_terminal
srl3	34	0	Readout_terminal
spt5	34	0	Readout_terminal
som1	34	0	Readout_terminal
slm4	34	0	Readout_terminal
skg6	34	0	Readout_terminal
rsp5	34	0	Readout_terminal
rrp1	34	0	Readout_terminal
rpn8	34	0	Readout_terminal
rpc37	34	0	Readout_terminal
rpb9	34	0	Readout_terminal
rpb8	34	0	Readout_terminal
rmd6	34	0	Readout_terminal
pxa1	34	0	Readout_terminal
pta1	34	0	Readout_terminal
prm2	34	0	Readout_terminal
ppt2	34	0	Readout_terminal
phs1	34	0	Readout_terminal
pfk1	34	0	Readout_terminal
pac10	34	0	Readout_terminal
ost6	34	0	Readout_terminal
osh6	34	0	Readout_terminal
ola1	34	0	Readout_terminal
oaz1	34	0	Readout_terminal
mrpl33	34	0	Readout_terminal
mms2	34	0	Readout_terminal
met30	34	0	Readout_terminal
loc1	34	0	Readout_terminal
ilm1	34	0	Readout_terminal
hsp78	34	0	Readout_terminal
hmt1	34	0	Readout_terminal
hgh1	34	0	Readout_terminal
gvp36	34	0	Readout_terminal
gsp1	34	0	Readout_terminal
gpi8	34	0	Readout_terminal
gir2	34	0	Readout_terminal
gal10	34	0	Readout_terminal
fox2	34	0	Readout_terminal
fit1	34	0	Readout_terminal
fbp1	34	0	Readout_terminal
ent2	34	0	Readout_terminal
ena2	34	0	Readout_terminal
eis1	34	0	Readout_terminal
dus4	34	0	Readout_terminal
dim1	34	0	Readout_terminal
dal4	34	0	Readout_terminal
cti6	34	0	Readout_terminal
cta1	34	0	Readout_terminal
csr2	34	0	Readout_terminal
crm1	34	0	Readout_terminal
cox19	34	0	Readout_terminal
cnl1	34	0	Readout_terminal
clb6	34	0	Readout_terminal
cds1	34	0	Readout_terminal
bud20	34	0	Readout_terminal
bro1	34	0	Readout_terminal
bch1	34	0	Readout_terminal
asp1	34	0	Readout_terminal
ard1	34	0	Readout_terminal
amd1	34	0	Readout_terminal
alr1	34	0	Readout_terminal
aim5	34	0	Readout_terminal
ypt7	33	0	Readout_terminal
yps6	33	0	Readout_terminal
ypq1	33	0	Readout_terminal
yor387c	33	0	Readout_terminal
yor024w	33	0	Readout_terminal
yol024w	33	0	Readout_terminal
ynr068c	33	0	Readout_terminal
ymr290w-a	33	0	Readout_terminal
ymr194c-a	33	0	Readout_terminal
ymr119w-a	33	0	Readout_terminal
yme2	33	0	Readout_terminal
ylr428c	33	0	Readout_terminal
ylr256w-a	33	0	Readout_terminal
ylr173w	33	0	Readout_terminal
yll065w	33	0	Readout_terminal
ykr040c	33	0	Readout_terminal
ykl097c	33	0	Readout_terminal
ykl091c	33	0	Readout_terminal
yjr096w	33	0	Readout_terminal
yjl045w	33	0	Readout_terminal
yhr213w	33	0	Readout_terminal
yhl012w	33	0	Readout_terminal
ygr054w	33	0	Readout_terminal
ygr026w	33	0	Readout_terminal
ydr316w-a	33	0	Readout_terminal
vth2	33	0	Readout_terminal
vps30	33	0	Readout_terminal
utp25	33	0	Readout_terminal
utp13	33	0	Readout_terminal
ubp11	33	0	Readout_terminal
tsr3	33	0	Readout_terminal
trm44	33	0	Readout_terminal
tgl5	33	0	Readout_terminal
taf12	33	0	Readout_terminal
sue1	33	0	Readout_terminal
srx1	33	0	Readout_terminal
sps22	33	0	Readout_terminal
sps2	33	0	Readout_terminal
sod2	33	0	Readout_terminal
sno2	33	0	Readout_terminal
snc1	33	0	Readout_terminal
skm1	33	0	Readout_terminal
sec62	33	0	Readout_terminal
sec59	33	0	Readout_terminal
sec21	33	0	Readout_terminal
sdo1	33	0	Readout_terminal
sap155	33	0	Readout_terminal
rtn1	33	0	Readout_terminal
rrs1	33	0	Readout_terminal
rps16a	33	0	Readout_terminal
rox3	33	0	Readout_terminal
rim8	33	0	Readout_terminal
rfa1	33	0	Readout_terminal
rcl1	33	0	Readout_terminal
pus1	33	0	Readout_terminal
prc1	33	0	Readout_terminal
pin3	33	0	Readout_terminal
pig1	33	0	Readout_terminal
pex6	33	0	Readout_terminal
pex32	33	0	Readout_terminal
pet127	33	0	Readout_terminal
pep12	33	0	Readout_terminal
pcs60	33	0	Readout_terminal
pau7	33	0	Readout_terminal
pau5	33	0	Readout_terminal
pau13	33	0	Readout_terminal
par32	33	0	Readout_terminal
paa1	33	0	Readout_terminal
nuc1	33	0	Readout_terminal
nte1	33	0	Readout_terminal
nop2	33	0	Readout_terminal
nhp2	33	0	Readout_terminal
nfs1	33	0	Readout_terminal
nar1	33	0	Readout_terminal
mos2	33	0	Readout_terminal
